rn:R01984	cpd:C00001
rn:R01986	cpd:C00001
rn:R01987	cpd:C00001
rn:R01990	cpd:C00001
rn:R01992	cpd:C00001
rn:R01993	cpd:C00001
rn:R01998	cpd:C00001
rn:R02004	cpd:C00001
rn:R02006	cpd:C00001
rn:R02014	cpd:C00001
rn:R02017	cpd:C00001
rn:R02018	cpd:C00001
rn:R02019	cpd:C00001
rn:R02020	cpd:C00001
rn:R02022	cpd:C00001
rn:R02023	cpd:C00001
rn:R02024	cpd:C00001
rn:R02025	cpd:C00001
rn:R02027	cpd:C00001
rn:R02029	cpd:C00001
rn:R02035	cpd:C00001
rn:R02036	cpd:C00001
rn:R02039	cpd:C00001
rn:R02040	cpd:C00001
rn:R02041	cpd:C00001
rn:R02042	cpd:C00001
rn:R02051	cpd:C00001
rn:R02052	cpd:C00001
rn:R02053	cpd:C00001
rn:R02054	cpd:C00001
rn:R02059	cpd:C00001
rn:R02078	cpd:C00001
rn:R02083	cpd:C00001
rn:R02085	cpd:C00001
rn:R02088	cpd:C00001
rn:R02092	cpd:C00001
rn:R02095	cpd:C00001
rn:R02100	cpd:C00001
rn:R02102	cpd:C00001
rn:R02103	cpd:C00001
rn:R02106	cpd:C00001
rn:R02107	cpd:C00001
rn:R02108	cpd:C00001
rn:R02109	cpd:C00001
rn:R02115	cpd:C00001
rn:R02123	cpd:C00001
rn:R02125	cpd:C00001
rn:R02130	cpd:C00001
rn:R02131	cpd:C00001
rn:R02132	cpd:C00001
rn:R02133	cpd:C00001
rn:R02135	cpd:C00001
rn:R02137	cpd:C00001
rn:R02139	cpd:C00001
rn:R02141	cpd:C00001
rn:R02143	cpd:C00001
rn:R02145	cpd:C00001
rn:R02148	cpd:C00001
rn:R02150	cpd:C00001
rn:R02160	cpd:C00001
rn:R02165	cpd:C00001
rn:R02167	cpd:C00001
rn:R02170	cpd:C00001
rn:R02171	cpd:C00001
rn:R02172	cpd:C00001
rn:R02173	cpd:C00001
rn:R02178	cpd:C00001
rn:R02182	cpd:C00001
rn:R02190	cpd:C00001
