"cpd";"compoundclass";"ko";"ec";"reaction";"referenceAG";"compoundname";"genesymbol";"genename";"enzyme_activity"
"C06899";"Aliphatic";"K00001";"1.1.1.1";"R04805";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Aliphatic";"K00001";"1.1.1.1";"R00623";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Aliphatic";"K00001";"1.1.1.1";"R06927";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Aliphatic";"K00001";"1.1.1.1";"R05234";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Aliphatic";"K00001";"1.1.1.1";"R07105";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Aliphatic";"K00001";"1.1.1.1";"R05233";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Aliphatic";"K00001";"1.1.1.1";"R04880";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R08310";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R00754";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R08306";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R08281";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R02124";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R06917";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R04805";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R00623";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R06927";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R05234";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R07105";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R05233";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C06899";"Chlorinated";"K00001";"1.1.1.1";"R04880";"IARC2A";"Chloral hydrate";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R08306";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R06927";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R08310";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R08281";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R00754";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R04805";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R04880";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R07105";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R06917";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R00623";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R05233";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R05234";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C11344";"Aliphatic";"K00001";"1.1.1.1";"R02124";"PSL";"Methyl tert-butyl ether";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R02124";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R08310";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R05233";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R07105";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R00754";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R06927";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R08281";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R00623";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R05234";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R06917";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R08281";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R07105";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R08306";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R00754";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R05233";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R06927";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R04805";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R00623";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R04880";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R08310";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R04880";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R02124";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R06917";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R05234";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R08306";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Metal";"K00001";"1.1.1.1";"R04805";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R02124";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R08310";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R05233";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R07105";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R00754";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R06927";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R08281";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R00623";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R05234";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R06917";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R08281";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R07105";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R08306";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R00754";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R05233";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R06927";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R04805";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R00623";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R04880";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R08310";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R04880";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R02124";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R06917";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R05234";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R08306";"ATSDR";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C13377";"Chlorinated";"K00001";"1.1.1.1";"R04805";"WFD";"Mercuric chloride";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R05234";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R06917";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R00754";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R05233";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R07105";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R06927";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R00623";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R04880";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R04880";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R06917";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R05234";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R06927";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R08281";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R05233";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R04805";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R08310";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R02124";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R02124";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R04805";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R08306";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R08306";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R08310";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R08281";"IARC2B";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R00754";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R00623";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14440";"Aliphatic";"K00001";"1.1.1.1";"R07105";"ATSDR";"1,4-Dioxane";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R04880";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R00754";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R07105";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R08310";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R04805";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R08306";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R02124";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R06927";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R00623";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R05233";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R08281";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R06917";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C14687";"Aliphatic";"K00001";"1.1.1.1";"R05234";"PSL";"2-Ethoxyethanol";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R05234";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R02124";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R05233";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R08310";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R04880";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R04805";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R08306";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R06927";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R08281";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R06917";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R00623";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R00754";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19263";"Aliphatic";"K00001";"1.1.1.1";"R07105";"IARC2B";"Methyl isobutyl ketone";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R08281";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R06927";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R08310";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R08306";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R06917";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R04805";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R04880";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R05234";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R07105";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R02124";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R05233";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R00623";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Nitrogen-containing";"K00001";"1.1.1.1";"R00754";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R08281";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R06927";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R08310";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R08306";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R06917";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R04805";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R04880";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R05234";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R07105";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R02124";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R05233";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R00623";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Sulfur-containing";"K00001";"1.1.1.1";"R00754";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Aliphatic";"K00001";"1.1.1.1";"R08281";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Aliphatic";"K00001";"1.1.1.1";"R06927";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Aliphatic";"K00001";"1.1.1.1";"R08310";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Aliphatic";"K00001";"1.1.1.1";"R08306";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Aliphatic";"K00001";"1.1.1.1";"R06917";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
"C19302";"Aliphatic";"K00001";"1.1.1.1";"R04805";"IARC2B";"Thioacetamide";"E1.1.1.1";"alcohol dehydrogenase";"dehydrogenase"
