"cpd","compoundclass","ko","ec","reaction","referenceAG","compoundname","genesymbol","genename","enzyme_activity"
"C15224","Metal","K01768",NA,NA,"EPC","Tributyltin chloride","E4.6.1.1","adenylate cyclase","cyclase"
"C17383","Inorganic","K01779",NA,NA,"IARC2B","Cobaltous sulfate","racD","aspartate racemase","racemase"
"C17383","Metal","K01779",NA,NA,"IARC2B","Cobaltous sulfate","racD","aspartate racemase","racemase"
"C15233","Chlorinated","K01822",NA,NA,"EPC","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C15233","Chlorinated","K01822",NA,NA,"PSL","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C15233","Chlorinated","K01822",NA,NA,"WFD","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C15233","Inorganic","K01822",NA,NA,"EPC","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C15233","Inorganic","K01822",NA,NA,"PSL","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C15233","Inorganic","K01822",NA,NA,"WFD","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C15233","Metal","K01822",NA,NA,"EPC","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C15233","Metal","K01822",NA,NA,"PSL","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C15233","Metal","K01822",NA,NA,"WFD","Cadmium chloride","ksi","steroid Delta-isomerase","isomerase"
"C06354","Polyaromatic","K01830",NA,NA,"IARC2B","Benzophenone","PTGDS","prostaglandin-H2 D-isomerase","isomerase"
"C15224","Organometallic","K01830",NA,NA,"EPC","Tributyltin chloride","PTGDS","prostaglandin-H2 D-isomerase","isomerase"
"C15224","Organometallic","K01830",NA,NA,"WFD","Tributyltin chloride","PTGDS","prostaglandin-H2 D-isomerase","isomerase"
"C15224","Metal","K01830",NA,NA,"EPC","Tributyltin chloride","PTGDS","prostaglandin-H2 D-isomerase","isomerase"
"C15224","Metal","K01830",NA,NA,"WFD","Tributyltin chloride","PTGDS","prostaglandin-H2 D-isomerase","isomerase"
"C01163","Aliphatic","K01857","5.5.1.2",NA,"WFD","3-Carboxy-cis,cis-muconate","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","cycloisomerase"
"C01163","Aliphatic","K01857",NA,"R03307","ATSDR","3-Carboxy-cis,cis-muconate","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","cycloisomerase"
"C01163","Aliphatic","K01857",NA,"R03307","PSL","3-Carboxy-cis,cis-muconate","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","cycloisomerase"
"C01163","Aliphatic","K01857","5.5.1.2",NA,"ATSDR","3-Carboxy-cis,cis-muconate","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","cycloisomerase"
"C01163","Aliphatic","K01857",NA,"R03307","EPC","3-Carboxy-cis,cis-muconate","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","cycloisomerase"
"C01163","Aliphatic","K01857",NA,"R03307","WFD","3-Carboxy-cis,cis-muconate","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","cycloisomerase"
"C01163","Aliphatic","K01857","5.5.1.2",NA,"EPC","3-Carboxy-cis,cis-muconate","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","cycloisomerase"
"C01163","Aliphatic","K01857","5.5.1.2",NA,"PSL","3-Carboxy-cis,cis-muconate","pcaB","3-carboxy-cis,cis-muconate cycloisomerase","cycloisomerase"
"C19171","Metal","K01870",NA,NA,"ATSDR","Cobalt","IARS","isoleucyl-tRNA synthetase","synthetase"
"C01197","Aromatic","K01904",NA,"R01943","IARC2B","Caffeate","4CL","4-coumarate--CoA ligase","ligase"
"C01197","Aromatic","K01904","6.2.1.12",NA,"IARC2B","Caffeate","4CL","4-coumarate--CoA ligase","ligase"
"C10928","Chlorinated","K01904",NA,NA,"EPC","Alachlor","4CL","4-coumarate--CoA ligase","ligase"
"C10928","Chlorinated","K01904",NA,NA,"WFD","Alachlor","4CL","4-coumarate--CoA ligase","ligase"
"C10928","Nitrogen-containing","K01904",NA,NA,"EPC","Alachlor","4CL","4-coumarate--CoA ligase","ligase"
"C10928","Nitrogen-containing","K01904",NA,NA,"WFD","Alachlor","4CL","4-coumarate--CoA ligase","ligase"
"C10928","Aromatic","K01904",NA,NA,"EPC","Alachlor","4CL","4-coumarate--CoA ligase","ligase"
"C10928","Aromatic","K01904",NA,NA,"WFD","Alachlor","4CL","4-coumarate--CoA ligase","ligase"
"C11065","Nitrogen-containing","K01904",NA,NA,"IARC2B","Nitrofen","4CL","4-coumarate--CoA ligase","ligase"
"C11065","Polyaromatic","K01904",NA,NA,"IARC2B","Nitrofen","4CL","4-coumarate--CoA ligase","ligase"
"C11065","Chlorinated","K01904",NA,NA,"IARC2B","Nitrofen","4CL","4-coumarate--CoA ligase","ligase"
"C11172","Nitrogen-containing","K01904",NA,NA,"EPC","Simazine","4CL","4-coumarate--CoA ligase","ligase"
"C11172","Nitrogen-containing","K01904",NA,NA,"WFD","Simazine","4CL","4-coumarate--CoA ligase","ligase"
"C11172","Chlorinated","K01904",NA,NA,"EPC","Simazine","4CL","4-coumarate--CoA ligase","ligase"
"C11172","Chlorinated","K01904",NA,NA,"WFD","Simazine","4CL","4-coumarate--CoA ligase","ligase"
"C00014","Nitrogen-containing","K01914","6.3.1.1",NA,"ATSDR","Ammonia","asnA","aspartate--ammonia ligase","ligase"
"C00014","Nitrogen-containing","K01914",NA,"R00483","ATSDR","Ammonia","asnA","aspartate--ammonia ligase","ligase"
"C00014","Nitrogen-containing","K01914","6.3.1.1",NA,"PSL","Ammonia","asnA","aspartate--ammonia ligase","ligase"
"C00014","Nitrogen-containing","K01914",NA,"R00483","PSL","Ammonia","asnA","aspartate--ammonia ligase","ligase"
"C00014","Nitrogen-containing","K01915","6.3.1.2",NA,"ATSDR","Ammonia","glnA","glutamine synthetase","synthetase"
"C00014","Nitrogen-containing","K01915",NA,"R00253","ATSDR","Ammonia","glnA","glutamine synthetase","synthetase"
"C00014","Nitrogen-containing","K01915","6.3.1.2",NA,"PSL","Ammonia","glnA","glutamine synthetase","synthetase"
"C00014","Nitrogen-containing","K01915",NA,"R00253","PSL","Ammonia","glnA","glutamine synthetase","synthetase"
"C00014","Nitrogen-containing","K01916","6.3.1.5",NA,"ATSDR","Ammonia","nadE","NAD+ synthase","synthase"
"C00014","Nitrogen-containing","K01916",NA,"R00189","ATSDR","Ammonia","nadE","NAD+ synthase","synthase"
"C00014","Nitrogen-containing","K01916","6.3.1.5",NA,"PSL","Ammonia","nadE","NAD+ synthase","synthase"
"C00014","Nitrogen-containing","K01916",NA,"R00189","PSL","Ammonia","nadE","NAD+ synthase","synthase"
"C07561","Chlorinated","K01919",NA,NA,"ATSDR","Carbon tetrachloride","gshA","glutamate--cysteine ligase","ligase"
"C07561","Chlorinated","K01919",NA,NA,"EPC","Carbon tetrachloride","gshA","glutamate--cysteine ligase","ligase"
"C07561","Chlorinated","K01919",NA,NA,"CONAMA","Carbon tetrachloride","gshA","glutamate--cysteine ligase","ligase"
"C07561","Chlorinated","K01919",NA,NA,"EPA","Carbon tetrachloride","gshA","glutamate--cysteine ligase","ligase"
"C07561","Chlorinated","K01919",NA,NA,"IARC2B","Carbon tetrachloride","gshA","glutamate--cysteine ligase","ligase"
"C11146","Chlorinated","K01919",NA,NA,"EPC","Methylmercury chloride","gshA","glutamate--cysteine ligase","ligase"
"C11146","Chlorinated","K01919",NA,NA,"WFD","Methylmercury chloride","gshA","glutamate--cysteine ligase","ligase"
"C11146","Chlorinated","K01919",NA,NA,"IARC2B","Methylmercury chloride","gshA","glutamate--cysteine ligase","ligase"
"C11146","Organometallic","K01919",NA,NA,"EPC","Methylmercury chloride","gshA","glutamate--cysteine ligase","ligase"
"C11146","Organometallic","K01919",NA,NA,"WFD","Methylmercury chloride","gshA","glutamate--cysteine ligase","ligase"
"C11146","Organometallic","K01919",NA,NA,"IARC2B","Methylmercury chloride","gshA","glutamate--cysteine ligase","ligase"
"C19302","Nitrogen-containing","K01919",NA,NA,"IARC2B","Thioacetamide","gshA","glutamate--cysteine ligase","ligase"
"C19302","Sulfur-containing","K01919",NA,NA,"IARC2B","Thioacetamide","gshA","glutamate--cysteine ligase","ligase"
"C19302","Aliphatic","K01919",NA,NA,"IARC2B","Thioacetamide","gshA","glutamate--cysteine ligase","ligase"
"C19302","Nitrogen-containing","K01920",NA,NA,"IARC2B","Thioacetamide","gshB","glutathione synthase","synthase"
"C19302","Sulfur-containing","K01920",NA,NA,"IARC2B","Thioacetamide","gshB","glutathione synthase","synthase"
"C19302","Aliphatic","K01920",NA,NA,"IARC2B","Thioacetamide","gshB","glutathione synthase","synthase"
"C00014","Nitrogen-containing","K01937","6.3.4.2",NA,"ATSDR","Ammonia","pyrG","CTP synthase","synthase"
"C00014","Nitrogen-containing","K01937",NA,"R00571","ATSDR","Ammonia","pyrG","CTP synthase","synthase"
"C00014","Nitrogen-containing","K01937","6.3.4.2",NA,"PSL","Ammonia","pyrG","CTP synthase","synthase"
"C00014","Nitrogen-containing","K01937",NA,"R00571","PSL","Ammonia","pyrG","CTP synthase","synthase"
"C11371","Polyaromatic","K01946",NA,NA,"IARC2B","Nafenopin","ACACB","acetyl-CoA carboxylase / biotin carboxylase 2","carboxylase"
"C00014","Nitrogen-containing","K01948","6.3.4.16",NA,"ATSDR","Ammonia","CPS1","carbamoyl-phosphate synthase (ammonia)","synthase"
"C00014","Nitrogen-containing","K01948",NA,"R00149","ATSDR","Ammonia","CPS1","carbamoyl-phosphate synthase (ammonia)","synthase"
"C00014","Nitrogen-containing","K01948",NA,"R00149","PSL","Ammonia","CPS1","carbamoyl-phosphate synthase (ammonia)","synthase"
"C00014","Nitrogen-containing","K01948","6.3.4.16",NA,"PSL","Ammonia","CPS1","carbamoyl-phosphate synthase (ammonia)","synthase"
"C00014","Nitrogen-containing","K01950","6.3.5.1",NA,"ATSDR","Ammonia","E6.3.5.1","NAD+ synthase (glutamine-hydrolysing)","synthase"
"C00014","Nitrogen-containing","K01950","6.3.5.1",NA,"PSL","Ammonia","E6.3.5.1","NAD+ synthase (glutamine-hydrolysing)","synthase"
"C00014","Nitrogen-containing","K01951","6.3.5.2",NA,"ATSDR","Ammonia","guaA","GMP synthase (glutamine-hydrolysing)","synthase"
"C00014","Nitrogen-containing","K01951",NA,"R01230","ATSDR","Ammonia","guaA","GMP synthase (glutamine-hydrolysing)","synthase"
"C00014","Nitrogen-containing","K01951",NA,"R01230","PSL","Ammonia","guaA","GMP synthase (glutamine-hydrolysing)","synthase"
"C00014","Nitrogen-containing","K01951","6.3.5.2",NA,"PSL","Ammonia","guaA","GMP synthase (glutamine-hydrolysing)","synthase"
"C00014","Nitrogen-containing","K01953","6.3.5.4",NA,"ATSDR","Ammonia","asnB","asparagine synthase (glutamine-hydrolysing)","synthase"
"C00014","Nitrogen-containing","K01953","6.3.5.4",NA,"PSL","Ammonia","asnB","asparagine synthase (glutamine-hydrolysing)","synthase"
"C00014","Nitrogen-containing","K01954","6.3.5.5",NA,"ATSDR","Ammonia","K01954","carbamoyl-phosphate synthase","synthase"
"C00014","Nitrogen-containing","K01954",NA,"R10949","ATSDR","Ammonia","K01954","carbamoyl-phosphate synthase","synthase"
"C00014","Nitrogen-containing","K01954",NA,"R00256","ATSDR","Ammonia","K01954","carbamoyl-phosphate synthase","synthase"
"C00014","Nitrogen-containing","K01954",NA,"R00256","PSL","Ammonia","K01954","carbamoyl-phosphate synthase","synthase"
"C00014","Nitrogen-containing","K01954",NA,"R10949","PSL","Ammonia","K01954","carbamoyl-phosphate synthase","synthase"
"C00014","Nitrogen-containing","K01954","6.3.5.5",NA,"PSL","Ammonia","K01954","carbamoyl-phosphate synthase","synthase"
"C00014","Nitrogen-containing","K01955","6.3.5.5",NA,"ATSDR","Ammonia","carB","carbamoyl-phosphate synthase large subunit","synthase"
"C00014","Nitrogen-containing","K01955",NA,"R00256","ATSDR","Ammonia","carB","carbamoyl-phosphate synthase large subunit","synthase"
"C00014","Nitrogen-containing","K01955",NA,"R10949","ATSDR","Ammonia","carB","carbamoyl-phosphate synthase large subunit","synthase"
"C00014","Nitrogen-containing","K01955","6.3.5.5",NA,"PSL","Ammonia","carB","carbamoyl-phosphate synthase large subunit","synthase"
"C00014","Nitrogen-containing","K01955",NA,"R00256","PSL","Ammonia","carB","carbamoyl-phosphate synthase large subunit","synthase"
"C00014","Nitrogen-containing","K01955",NA,"R10949","PSL","Ammonia","carB","carbamoyl-phosphate synthase large subunit","synthase"
"C00014","Nitrogen-containing","K01956","6.3.5.5",NA,"ATSDR","Ammonia","carA","carbamoyl-phosphate synthase small subunit","synthase"
"C00014","Nitrogen-containing","K01956",NA,"R00256","ATSDR","Ammonia","carA","carbamoyl-phosphate synthase small subunit","synthase"
"C00014","Nitrogen-containing","K01956",NA,"R10949","ATSDR","Ammonia","carA","carbamoyl-phosphate synthase small subunit","synthase"
"C00014","Nitrogen-containing","K01956",NA,"R00256","PSL","Ammonia","carA","carbamoyl-phosphate synthase small subunit","synthase"
"C00014","Nitrogen-containing","K01956",NA,"R10949","PSL","Ammonia","carA","carbamoyl-phosphate synthase small subunit","synthase"
"C00014","Nitrogen-containing","K01956","6.3.5.5",NA,"PSL","Ammonia","carA","carbamoyl-phosphate synthase small subunit","synthase"
"C11371","Polyaromatic","K01961",NA,NA,"IARC2B","Nafenopin","accC","acetyl-CoA carboxylase, biotin carboxylase subunit","carboxylase"
"C11371","Polyaromatic","K01962",NA,NA,"IARC2B","Nafenopin","accA","acetyl-CoA carboxylase carboxyl transferase subunit alpha","carboxylase"
"C11371","Polyaromatic","K01963",NA,NA,"IARC2B","Nafenopin","accD","acetyl-CoA carboxylase carboxyl transferase subunit beta","carboxylase"
"C11371","Polyaromatic","K01964",NA,NA,"IARC2B","Nafenopin","K01964","acetyl-CoA/propionyl-CoA carboxylase","carboxylase"
"C15233","Chlorinated","K01971",NA,NA,"WFD","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C15233","Chlorinated","K01971",NA,NA,"EPC","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C15233","Chlorinated","K01971",NA,NA,"PSL","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C15233","Inorganic","K01971",NA,NA,"WFD","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C15233","Inorganic","K01971",NA,NA,"EPC","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C15233","Inorganic","K01971",NA,NA,"PSL","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C15233","Metal","K01971",NA,NA,"WFD","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C15233","Metal","K01971",NA,NA,"EPC","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C15233","Metal","K01971",NA,NA,"PSL","Cadmium chloride","ligD","bifunctional non-homologous end joining protein LigD","non-homologous end joining protein"
"C07313","Aliphatic","K01988",NA,NA,"IARC2B","Streptozocin","A4GALT","lactosylceramide 4-alpha-galactosyltransferase","4-alpha-galactosyltransferase"
"C07313","Nitrogen-containing","K01988",NA,NA,"IARC2B","Streptozocin","A4GALT","lactosylceramide 4-alpha-galactosyltransferase","4-alpha-galactosyltransferase"
"C00014","Nitrogen-containing","K02082",NA,"R08365","ATSDR","Ammonia","agaS","D-galactosamine 6-phosphate deaminase/isomerase","deaminase"
"C00014","Nitrogen-containing","K02082",NA,"R08365","PSL","Ammonia","agaS","D-galactosamine 6-phosphate deaminase/isomerase","deaminase"
"C00014","Nitrogen-containing","K02083","3.5.3.9",NA,"ATSDR","Ammonia","allC","allantoate deiminase","deiminase"
"C00014","Nitrogen-containing","K02083",NA,"R02423","ATSDR","Ammonia","allC","allantoate deiminase","deiminase"
"C00014","Nitrogen-containing","K02083",NA,"R02423","PSL","Ammonia","allC","allantoate deiminase","deiminase"
"C00014","Nitrogen-containing","K02083","3.5.3.9",NA,"PSL","Ammonia","allC","allantoate deiminase","deiminase"
"C15224","Organometallic","K02111",NA,NA,"EPC","Tributyltin chloride","ATPF1A","F-type H+/Na+-transporting ATPase subunit alpha","ATPase"
"C15224","Organometallic","K02111",NA,NA,"WFD","Tributyltin chloride","ATPF1A","F-type H+/Na+-transporting ATPase subunit alpha","ATPase"
"C15224","Metal","K02111",NA,NA,"EPC","Tributyltin chloride","ATPF1A","F-type H+/Na+-transporting ATPase subunit alpha","ATPase"
"C15224","Metal","K02111",NA,NA,"WFD","Tributyltin chloride","ATPF1A","F-type H+/Na+-transporting ATPase subunit alpha","ATPase"
"C15224","Organometallic","K02112",NA,NA,"EPC","Tributyltin chloride","ATPF1B","F-type H+/Na+-transporting ATPase subunit beta","ATPase"
"C15224","Organometallic","K02112",NA,NA,"WFD","Tributyltin chloride","ATPF1B","F-type H+/Na+-transporting ATPase subunit beta","ATPase"
"C15224","Metal","K02112",NA,NA,"EPC","Tributyltin chloride","ATPF1B","F-type H+/Na+-transporting ATPase subunit beta","ATPase"
"C15224","Metal","K02112",NA,NA,"WFD","Tributyltin chloride","ATPF1B","F-type H+/Na+-transporting ATPase subunit beta","ATPase"
"C15224","Organometallic","K02133",NA,NA,"EPC","Tributyltin chloride","ATPeF1B","F-type H+-transporting ATPase subunit beta","ATPase"
"C15224","Organometallic","K02133",NA,NA,"WFD","Tributyltin chloride","ATPeF1B","F-type H+-transporting ATPase subunit beta","ATPase"
"C15224","Metal","K02133",NA,NA,"EPC","Tributyltin chloride","ATPeF1B","F-type H+-transporting ATPase subunit beta","ATPase"
"C15224","Metal","K02133",NA,NA,"WFD","Tributyltin chloride","ATPeF1B","F-type H+-transporting ATPase subunit beta","ATPase"
"C15224","Organometallic","K02145",NA,NA,"EPC","Tributyltin chloride","ATPeV1A","V-type H+-transporting ATPase subunit A","ATPase"
"C15224","Organometallic","K02145",NA,NA,"WFD","Tributyltin chloride","ATPeV1A","V-type H+-transporting ATPase subunit A","ATPase"
"C15224","Metal","K02145",NA,NA,"EPC","Tributyltin chloride","ATPeV1A","V-type H+-transporting ATPase subunit A","ATPase"
"C15224","Metal","K02145",NA,NA,"WFD","Tributyltin chloride","ATPeV1A","V-type H+-transporting ATPase subunit A","ATPase"
"C00084","Aliphatic","K02189",NA,"R07772","PSL","Acetaldehyde","cbiG","cobalt-precorrin 5A hydrolase","hydrolase"
"C00084","Aliphatic","K02189","3.7.1.12",NA,"IARC1","Acetaldehyde","cbiG","cobalt-precorrin 5A hydrolase","hydrolase"
"C00084","Aliphatic","K02189",NA,"R07772","IARC1","Acetaldehyde","cbiG","cobalt-precorrin 5A hydrolase","hydrolase"
"C00084","Aliphatic","K02189",NA,"R07772","IARC2B","Acetaldehyde","cbiG","cobalt-precorrin 5A hydrolase","hydrolase"
"C00084","Aliphatic","K02189","3.7.1.12",NA,"IARC2B","Acetaldehyde","cbiG","cobalt-precorrin 5A hydrolase","hydrolase"
"C00084","Aliphatic","K02189","3.7.1.12",NA,"PSL","Acetaldehyde","cbiG","cobalt-precorrin 5A hydrolase","hydrolase"
"C00070","Metal","K02256",NA,NA,"ATSDR","Copper","COX1","cytochrome c oxidase subunit 1","oxidase"
"C00070","Metal","K02256",NA,NA,"EPA","Copper","COX1","cytochrome c oxidase subunit 1","oxidase"
"C00070","Metal","K02256",NA,NA,"PSL","Copper","COX1","cytochrome c oxidase subunit 1","oxidase"
"C16444","Nitrogen-containing","K02256",NA,NA,"IARC1","Benzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C16444","Nitrogen-containing","K02256",NA,NA,"PSL","Benzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C16444","Nitrogen-containing","K02256",NA,NA,"EPA","Benzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C16444","Nitrogen-containing","K02256",NA,NA,"ATSDR","Benzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C16444","Aromatic","K02256",NA,NA,"IARC1","Benzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C16444","Aromatic","K02256",NA,NA,"PSL","Benzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C16444","Aromatic","K02256",NA,NA,"EPA","Benzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C16444","Aromatic","K02256",NA,NA,"ATSDR","Benzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C19231","Nitrogen-containing","K02256",NA,NA,"IARC2B","3,3'-Dimethoxybenzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C19231","Polyaromatic","K02256",NA,NA,"IARC2B","3,3'-Dimethoxybenzidine","COX1","cytochrome c oxidase subunit 1","oxidase"
"C00070","Metal","K02274",NA,NA,"ATSDR","Copper","coxA","cytochrome c oxidase subunit I","oxidase"
"C00070","Metal","K02274",NA,NA,"PSL","Copper","coxA","cytochrome c oxidase subunit I","oxidase"
"C00070","Metal","K02274",NA,NA,"EPA","Copper","coxA","cytochrome c oxidase subunit I","oxidase"
